"","hh_id","plot_id","variable","value"
"57",335549,233735,"new_practices","None"
"58",385705,406454,"new_practices","None"
"59",419515,929208,"new_practices","None"
"60",631911,441644,"new_practices","None"
"61",533763,625498,"new_practices","None"
"62",138745,287346,"new_practices","None"
"63",427202,138641,"new_practices","NutrientManagement"
"64",381285,957140,"new_practices","IrrigationManagement"
"65",448116,753114,"new_practices","IrrigationManagement"
"66",226246,486041,"new_practices","None"
"67",745946,937106,"new_practices","IrrigationManagement"
"68",334201,141036,"new_practices","IrrigationManagement"
"69",334650,829429,"new_practices","VarietyReplacement"
"70",875088,619920,"new_practices","VarietyReplacement IrrigationManagement WeedManagement"
"71",535288,827488,"new_practices","None"
"72",714058,109225,"new_practices","VarietyReplacement"
"73",398708,838324,"new_practices","NutrientManagement VarietyReplacement WeedManagement"
"74",964670,795036,"new_practices","None"
"75",345462,923882,"new_practices","None"
"76",867861,447588,"new_practices","None"
"77",139502,235530,"new_practices","None"
"78",332608,472852,"new_practices","None"
"79",614229,636466,"new_practices","None"
"80",544785,995178,"new_practices","None"
"81",549334,402281,"new_practices","None"
"82",675971,374447,"new_practices","None"
"83",543646,683690,"new_practices","None"
"84",357464,969688,"new_practices","None"
"85",676034,785215,"new_practices","NutrientManagement"
"86",634148,328772,"new_practices","None"
"87",850860,249565,"new_practices","None"
"88",321754,933256,"new_practices","None"
"89",456047,561912,"new_practices","VarietyReplacement"
"90",622648,134272,"new_practices","None"
"91",220414,567071,"new_practices","None"
"92",222792,782414,"new_practices","None"
"93",896364,984795,"new_practices","None"
"94",110647,314976,"new_practices","None"
"95",217722,581537,"new_practices","None"
"96",222513,590751,"new_practices","None"
"97",526517,123317,"new_practices","None"
"98",375960,433899,"new_practices","None"
"99",284231,675851,"new_practices","None"
"100",755917,315725,"new_practices","None"
"101",366675,538865,"new_practices","None"
"102",157938,308975,"new_practices","None"
"103",498777,890876,"new_practices","None"
"104",309682,787458,"new_practices","NutrientManagement VarietyReplacement"
"105",989594,860563,"new_practices","VarietyReplacement"
"106",717560,663280,"new_practices","VarietyReplacement"
"107",139385,829380,"new_practices","VarietyReplacement"
"108",145639,368161,"new_practices","VarietyReplacement IrrigationManagement"
"109",865412,225186,"new_practices","VarietyReplacement WeedManagement"
"110",242225,573027,"new_practices","VarietyReplacement"
"111",967425,152031,"new_practices","VarietyReplacement IrrigationManagement"
"112",164657,972482,"new_practices","NutrientManagement VarietyReplacement"
"113",163874,176087,"new_practices","NutrientManagement WeedManagement"
"114",937275,769088,"new_practices","IrrigationManagement"
"115",143951,960771,"new_practices","None"
"116",376753,522166,"new_practices","None"
"117",429874,342562,"new_practices","None"
"118",377337,765618,"new_practices","IrrigationManagement WeedManagement"
"119",555845,728744,"new_practices","None"
"120",466947,219738,"new_practices","None"
"121",964442,992759,"new_practices","None"
"122",545921,323329,"new_practices","None"
"123",994734,995809,"new_practices","None"
"124",144961,462000,"new_practices","None"
"125",620948,509250,"new_practices","None"
"126",780064,918400,"new_practices","None"
"127",572560,589278,"new_practices","None"
"128",884029,628750,"new_practices","None"
"129",936874,240606,"new_practices","WeedManagement"
"130",809829,464022,"new_practices","None"
"131",216540,680041,"new_practices","None"
"132",252279,435456,"new_practices","None"
"133",803744,706257,"new_practices","None"
"134",611510,419706,"new_practices","None"
"135",741221,939867,"new_practices","None"
"136",793072,481153,"new_practices","VarietyReplacement"
"137",963316,785869,"new_practices","VarietyReplacement"
"138",289643,266781,"new_practices","NutrientManagement"
"139",355423,712851,"new_practices","None"
"140",826953,957137,"new_practices","None"
"141",473173,576343,"new_practices","None"
"142",721580,482729,"new_practices","None"
"143",867923,159138,"new_practices","None"
"144",538237,134571,"new_practices","None"
"145",647504,966638,"new_practices","None"
"146",813335,201232,"new_practices","None"
"147",115557,846290,"new_practices","None"
"148",796113,283853,"new_practices","None"
"149",564744,139017,"new_practices","None"
"150",227357,748262,"new_practices","None"
"151",734484,907804,"new_practices","None"
"152",702788,522123,"new_practices","None"
"153",762536,889186,"new_practices","VarietyReplacement WeedManagement"
"154",882982,520492,"new_practices","VarietyReplacement"
"155",452171,440959,"new_practices","VarietyReplacement IrrigationManagement"
"156",620450,830686,"new_practices","VarietyReplacement IrrigationManagement"
"157",667003,412718,"new_practices","VarietyReplacement"
"158",902117,237739,"new_practices","VarietyReplacement"
"159",773214,651807,"new_practices","None"
"160",471328,273295,"new_practices","WeedManagement"
"161",750133,146913,"new_practices","None"
"162",701154,110013,"new_practices","IrrigationManagement WeedManagement"
"163",385723,763854,"new_practices","IrrigationManagement"
"164",307059,888688,"new_practices","None"
"165",334008,789673,"new_practices","None"
"166",357663,439566,"new_practices","None"
"167",681688,629476,"new_practices","NutrientManagement"
"168",219545,656972,"new_practices","None"
"169",793058,841784,"new_practices","IrrigationManagement"
"170",832209,846777,"new_practices","None"
"171",759559,410991,"new_practices","None"
"172",800438,771189,"new_practices","None"
"173",930250,398270,"new_practices","None"
"174",714398,358854,"new_practices","None"
"175",577650,795510,"new_practices","None"
"176",503465,775525,"new_practices","None"
"177",173462,703375,"new_practices","VarietyReplacement"
"178",215713,192639,"new_practices","VarietyReplacement"
"179",239918,112249,"new_practices","None"
"180",624190,112896,"new_practices","None"
"181",295648,492918,"new_practices","CropEstablishment"
"182",961194,426427,"new_practices","NutrientManagement CropEstablishment"
"183",789214,580572,"new_practices","None"
"184",718249,975521,"new_practices","None"
"185",778690,122366,"new_practices","None"
"186",870820,821738,"new_practices","None"
"187",398394,483160,"new_practices","None"
"188",388409,906229,"new_practices","None"
"189",803899,769538,"new_practices","None"
"190",159973,554099,"new_practices","None"
"191",917037,147886,"new_practices","NutrientManagement VarietyReplacement WeedManagement"
"192",334040,474558,"new_practices","NutrientManagement IrrigationManagement WeedManagement"
"193",833532,588274,"new_practices","NutrientManagement WeedManagement"
"194",202597,375443,"new_practices","NutrientManagement IrrigationManagement WeedManagement"
"195",740269,340041,"new_practices","IrrigationManagement WeedManagement"
"196",959904,516814,"new_practices","NutrientManagement IrrigationManagement WeedManagement"
"197",888358,221712,"new_practices","None"
"198",602080,924963,"new_practices","None"
"199",308164,805569,"new_practices","VarietyReplacement"
"200",521262,451260,"new_practices","VarietyReplacement"
"201",246405,590805,"new_practices","VarietyReplacement"
"202",582086,509266,"new_practices","None"
"203",879514,950565,"new_practices","None"
"204",835801,527680,"new_practices","None"
"205",533736,354093,"new_practices","VarietyReplacement"
"206",479018,544587,"new_practices","VarietyReplacement"
"207",551472,895070,"new_practices","NutrientManagement CropEstablishment"
"208",648468,346182,"new_practices","VarietyReplacement"
"209",321496,768168,"new_practices","None"
"210",610960,489407,"new_practices","None"
"211",245987,786315,"new_practices","None"
"212",699189,792449,"new_practices","VarietyReplacement"
"213",252503,573015,"new_practices","VarietyReplacement"
"214",621311,269581,"new_practices","VarietyReplacement"
"215",351266,975502,"new_practices","None"
"216",265690,829659,"new_practices","None"
"217",176617,215443,"new_practices","None"
"218",115530,947820,"new_practices","None"
"219",565308,884907,"new_practices","None"
"220",885952,347998,"new_practices","None"
"221",401823,848767,"new_practices","None"
"222",949930,207591,"new_practices","None"
"223",617384,955721,"new_practices","None"
"224",935466,165671,"new_practices","None"
"225",476136,680322,"new_practices","None"
"226",823917,133599,"new_practices","VarietyReplacement"
"227",619783,939803,"new_practices","VarietyReplacement"
"228",694509,499472,"new_practices","VarietyReplacement"
"229",776353,253209,"new_practices","VarietyReplacement WeedManagement"
"230",727008,772446,"new_practices","VarietyReplacement"
"231",609182,243868,"new_practices","VarietyReplacement"
"232",685605,588029,"new_practices","VarietyReplacement"
"233",390900,545699,"new_practices","NutrientManagement VarietyReplacement IrrigationManagement"
"234",379245,661376,"new_practices","VarietyReplacement"
"235",567315,593520,"new_practices","None"
"236",746885,260554,"new_practices","VarietyReplacement IrrigationManagement WeedManagement"
"237",965667,342104,"new_practices","VarietyReplacement IrrigationManagement WeedManagement"
"238",235606,857781,"new_practices","VarietyReplacement"
"239",590962,156704,"new_practices","None"
"240",486989,728820,"new_practices","None"
"241",713233,263889,"new_practices","None"
"242",731121,474852,"new_practices","None"
"243",296689,691518,"new_practices","None"
"244",582115,399070,"new_practices","None"
"245",362878,563825,"new_practices","None"
"246",479401,793962,"new_practices","None"
"247",558728,800111,"new_practices","None"
"248",936015,777080,"new_practices","None"
"249",586558,654923,"new_practices","None"
"250",816080,811049,"new_practices","None"
"251",544187,815038,"new_practices","None"
"252",185545,129083,"new_practices","None"
"253",914453,167155,"new_practices","None"
"254",774852,364766,"new_practices","VarietyReplacement"
"255",158598,137767,"new_practices","VarietyReplacement"
"256",791524,137331,"new_practices","VarietyReplacement"
"257",346869,220940,"new_practices","VarietyReplacement IrrigationManagement"
"258",661549,599481,"new_practices","NutrientManagement"
"259",554128,664369,"new_practices","None"
"260",657746,814666,"new_practices","None"
"261",653625,288450,"new_practices","None"
"262",373402,148027,"new_practices","NutrientManagement CropEstablishment WeedManagement"
"263",183960,875439,"new_practices","NutrientManagement CropEstablishment WeedManagement"
"264",332354,856179,"new_practices","NutrientManagement IrrigationManagement"
"265",911050,468715,"new_practices","NutrientManagement IrrigationManagement"
"266",890396,633631,"new_practices","NutrientManagement VarietyReplacement WeedManagement"
"267",612849,526626,"new_practices","NutrientManagement VarietyReplacement WeedManagement"
"268",456150,797939,"new_practices","None"
"269",924786,713014,"new_practices","None"
"270",164032,663895,"new_practices","VarietyReplacement"
"271",427880,608842,"new_practices","VarietyReplacement"
"272",498734,425517,"new_practices","None"
"273",542547,668893,"new_practices","None"
"274",734366,994508,"new_practices","VarietyReplacement"
"275",247932,598453,"new_practices","None"
"276",235807,662130,"new_practices","VarietyReplacement"
"277",944272,938882,"new_practices","None"
"278",898963,589196,"new_practices","None"
"279",516130,491775,"new_practices","None"
"280",324083,758738,"new_practices","None"
"281",390055,297969,"new_practices","None"
"282",798303,428208,"new_practices","None"
"283",870741,205054,"new_practices","None"
"284",273739,903451,"new_practices","None"
"285",285712,208690,"new_practices","None"
"286",676857,127153,"new_practices","None"
"287",481052,638147,"new_practices","None"
"288",187175,279274,"new_practices","VarietyReplacement"
"289",431932,375747,"new_practices","VarietyReplacement"
"290",530170,407144,"new_practices","VarietyReplacement"
"291",629780,640773,"new_practices","VarietyReplacement"
"292",221532,482912,"new_practices","None"
"293",236412,180627,"new_practices","VarietyReplacement"
"294",852450,105493,"new_practices","VarietyReplacement"
"295",882159,835958,"new_practices","VarietyReplacement"
"296",329062,354382,"new_practices","OtherNone"
"297",617909,804177,"new_practices","IrrigationManagement"
"298",276763,567681,"new_practices","NutrientManagement"
"299",612045,609686,"new_practices","None"
"300",122992,781120,"new_practices","NutrientManagement IrrigationManagement"
"301",168287,880676,"new_practices","None"
"302",385928,737588,"new_practices","None"
"303",828469,329536,"new_practices","None"
"304",114621,552562,"new_practices","None"
"305",351267,693064,"new_practices","VarietyReplacement"
"306",283979,143647,"new_practices","None"
"307",578842,345733,"new_practices","None"
"308",383191,453696,"new_practices","None"
"309",447917,396948,"new_practices","None"
"310",188097,968342,"new_practices","None"
"311",164003,431548,"new_practices","None"
"312",792928,652935,"new_practices","None"
"313",263208,849954,"new_practices","None"
"314",411180,724225,"new_practices","None"
"315",478446,514726,"new_practices","None"
"316",936328,756367,"new_practices","None"
"317",789437,698349,"new_practices","None"
"318",423781,885895,"new_practices","None"
"319",955373,265076,"new_practices","None"
"320",439330,884476,"new_practices","None"
"321",925298,497237,"new_practices","None"
"322",635517,711429,"new_practices","None"
"323",228206,506631,"new_practices","None"
"324",272224,837365,"new_practices","None"
"325",614468,143876,"new_practices","None"
"326",369022,834375,"new_practices","None"
"327",111957,916232,"new_practices","None"
"328",277150,856443,"new_practices","None"
"329",308052,648320,"new_practices","None"
"330",126938,204600,"new_practices","None"
"331",749538,483614,"new_practices","None"
"332",499730,687651,"new_practices","VarietyReplacement"
"333",926810,235202,"new_practices","VarietyReplacement"
"334",841724,842745,"new_practices","NutrientManagement"
"335",119708,706765,"new_practices","None"
"336",732803,108399,"new_practices","None"
"337",267444,206835,"new_practices","None"
"338",788670,280142,"new_practices","NutrientManagement CropEstablishment IrrigationManagement"
"339",281100,253164,"new_practices","NutrientManagement IrrigationManagement"
"340",192538,453661,"new_practices","NutrientManagement CropEstablishment VarietyReplacement IrrigationManagement WeedManagement"
"341",688999,377940,"new_practices","NutrientManagement VarietyReplacement"
"342",846362,730096,"new_practices","NutrientManagement CropEstablishment"
"343",521634,621879,"new_practices","NutrientManagement VarietyReplacement IrrigationManagement WeedManagement"
"344",996215,579203,"new_practices","NutrientManagement IrrigationManagement"
"345",169810,203664,"new_practices","None"
"346",783040,939415,"new_practices","None"
"347",639089,233828,"new_practices","VarietyReplacement"
"348",319449,913968,"new_practices","VarietyReplacement"
"349",469177,610951,"new_practices","VarietyReplacement"
"350",784312,168305,"new_practices","None"
"351",494083,229095,"new_practices","None"
"352",930922,316036,"new_practices","None"
"353",545189,276728,"new_practices","CropEstablishment"
"354",754331,611091,"new_practices","VarietyReplacement"
"355",897656,284680,"new_practices","None"
"356",417198,987867,"new_practices","NutrientManagement"
"357",409426,477402,"new_practices","NutrientManagement CropEstablishment VarietyReplacement IrrigationManagement WeedManagement"
"358",797237,540502,"new_practices","NutrientManagement CropEstablishment VarietyReplacement IrrigationManagement WeedManagement"
"359",748567,690579,"new_practices","None"
"360",681285,958977,"new_practices","NutrientManagement VarietyReplacement"
"361",840538,252420,"new_practices","NutrientManagement VarietyReplacement"
"362",150799,165621,"new_practices","VarietyReplacement"
"363",282244,551286,"new_practices","VarietyReplacement"
"364",968012,487813,"new_practices","NutrientManagement"
"365",197165,860272,"new_practices","VarietyReplacement"
"366",168363,602765,"new_practices","None"
"367",919185,248458,"new_practices","None"
"368",469327,315360,"new_practices","None"
"369",829824,127094,"new_practices","None"
"370",465211,290712,"new_practices","None"
"371",772463,184931,"new_practices","None"
"372",920009,848190,"new_practices","None"
"373",611694,410757,"new_practices","None"
"374",520870,176548,"new_practices","None"
"375",628429,212079,"new_practices","None"
"376",918959,237456,"new_practices","None"
"377",377608,916874,"new_practices","VarietyReplacement"
"378",516912,723010,"new_practices","None"
"379",973714,198288,"new_practices","None"
"380",157776,717018,"new_practices","VarietyReplacement"
"381",415558,607662,"new_practices","None"
"382",182433,227883,"new_practices","None"
"383",261736,752329,"new_practices","VarietyReplacement"
"384",722145,638190,"new_practices","VarietyReplacement"
"385",247808,605238,"new_practices","VarietyReplacement"
"386",214089,652401,"new_practices","VarietyReplacement WeedManagement"
"387",864759,836642,"new_practices","VarietyReplacement"
"388",422184,404166,"new_practices","VarietyReplacement"
"389",619929,826939,"new_practices","VarietyReplacement"
"390",836400,527561,"new_practices","VarietyReplacement"
"391",509029,323860,"new_practices","IrrigationManagement"
"392",728844,802802,"new_practices","IrrigationManagement"
"393",562748,709557,"new_practices","None"
"394",458916,332280,"new_practices","IrrigationManagement"
"395",875830,923060,"new_practices","None"
"396",440338,320818,"new_practices","None"
"397",653817,594849,"new_practices","None"
"398",492822,827614,"new_practices","IrrigationManagement WeedManagement"
"399",736395,519405,"new_practices","None"
"400",407822,591652,"new_practices","None"
"401",611436,527700,"new_practices","IrrigationManagement"
"402",570366,821865,"new_practices","None"
"403",825226,974524,"new_practices","None"
"404",271672,266922,"new_practices","None"
"405",438992,789444,"new_practices","None"
"406",399155,421749,"new_practices","None"
"407",506910,655080,"new_practices","NutrientManagement IrrigationManagement"
"408",639882,178550,"new_practices","NutrientManagement VarietyReplacement"
"409",181988,752240,"new_practices","NutrientManagement IrrigationManagement"
"410",509858,344571,"new_practices","NutrientManagement IrrigationManagement"
"411",102347,194919,"new_practices","NutrientManagement IrrigationManagement WeedManagement"
"412",560776,572147,"new_practices","VarietyReplacement IrrigationManagement"
"413",547403,953781,"new_practices","NutrientManagement VarietyReplacement IrrigationManagement"
"414",343704,852258,"new_practices","NutrientManagement WeedManagement"
"415",385103,550747,"new_practices","None"
"416",211239,761438,"new_practices","None"
"417",776136,202439,"new_practices","None"
"418",572572,562370,"new_practices","None"
"419",615967,902078,"new_practices","VarietyReplacement"
"420",261491,310012,"new_practices","VarietyReplacement"
"421",930833,310331,"new_practices","VarietyReplacement"
"422",238943,233890,"new_practices","NutrientManagement"
"423",278071,539570,"new_practices","NutrientManagement"
"424",681511,211719,"new_practices","NutrientManagement"
"425",420133,779830,"new_practices","VarietyReplacement"
"426",339735,844762,"new_practices","None"
"427",557597,182406,"new_practices","CropEstablishment"
"428",465491,533741,"new_practices","None"
"429",327812,248438,"new_practices","None"
"430",484653,261112,"new_practices","None"
"431",806835,639107,"new_practices","None"
"432",137928,238303,"new_practices","None"
"433",983069,898600,"new_practices","NutrientManagement CropEstablishment VarietyReplacement"
"434",357851,498482,"new_practices","NutrientManagement CropEstablishment VarietyReplacement"
"435",197737,478082,"new_practices","NutrientManagement CropEstablishment VarietyReplacement"
"436",664272,285950,"new_practices","NutrientManagement CropEstablishment VarietyReplacement"
"437",343600,500623,"new_practices","NutrientManagement CropEstablishment VarietyReplacement"
"438",244765,358787,"new_practices","NutrientManagement CropEstablishment VarietyReplacement"
"439",612794,498758,"new_practices","NutrientManagement CropEstablishment VarietyReplacement"
"440",692251,412705,"new_practices","NutrientManagement"
"441",675370,607847,"new_practices","None"
"442",792645,574538,"new_practices","VarietyReplacement WeedManagement"
"443",654327,988389,"new_practices","VarietyReplacement"
"444",785066,416239,"new_practices","VarietyReplacement"
"445",668195,510050,"new_practices","VarietyReplacement"
"446",579667,465495,"new_practices","VarietyReplacement"
"447",610142,795552,"new_practices","VarietyReplacement"
"448",934837,596586,"new_practices","None"
"449",632295,808348,"new_practices","None"
"450",843829,632153,"new_practices","None"
"451",729890,656087,"new_practices","None"
"452",211609,607077,"new_practices","None"
"453",544824,885602,"new_practices","VarietyReplacement"
"454",682681,106123,"new_practices","VarietyReplacement"
"455",121700,247643,"new_practices","VarietyReplacement"
"456",991947,846573,"new_practices","VarietyReplacement"
"457",461857,770553,"new_practices","VarietyReplacement"
"458",924994,522837,"new_practices","VarietyReplacement"
"459",887241,367126,"new_practices","VarietyReplacement"
"460",268735,912534,"new_practices","VarietyReplacement"
"461",614716,952067,"new_practices","VarietyReplacement IrrigationManagement WeedManagement"
"462",968627,863979,"new_practices","VarietyReplacement WeedManagement"
"463",723850,181842,"new_practices","None"
"464",686050,430420,"new_practices","None"
"465",637516,792559,"new_practices","VarietyReplacement"
"466",145576,830186,"new_practices","VarietyReplacement"
"467",564506,301708,"new_practices","IrrigationManagement WeedManagement"
"468",797141,318838,"new_practices","None"
"469",596003,433452,"new_practices","NutrientManagement"
"470",220026,815135,"new_practices","VarietyReplacement"
"471",249876,582564,"new_practices","None"
"472",557912,736044,"new_practices","None"
"473",184577,879278,"new_practices","None"
"474",859068,256453,"new_practices","None"
"475",811487,734073,"new_practices","None"
"476",153303,341670,"new_practices","None"
"477",807908,763238,"new_practices","None"
"478",897877,538293,"new_practices","None"
"479",125210,451226,"new_practices","None"
"480",612813,620489,"new_practices","None"
"481",493321,425667,"new_practices","None"
"482",533872,316591,"new_practices","None"
"483",101199,965152,"new_practices","None"
"484",505247,341100,"new_practices","VarietyReplacement"
"485",713249,959249,"new_practices","None"
"486",275385,163279,"new_practices","IrrigationManagement"
"487",744803,560227,"new_practices","IrrigationManagement WeedManagement"
"488",211842,273460,"new_practices","None"
"489",114922,151051,"new_practices","IrrigationManagement WeedManagement"
"490",237143,217901,"new_practices","NutrientManagement"
"491",291953,929822,"new_practices","None"
"492",564179,201785,"new_practices","WeedManagement"
"493",572421,265261,"new_practices","NutrientManagement VarietyReplacement IrrigationManagement WeedManagement"
"494",935882,296298,"new_practices","WeedManagement"
"495",644380,961359,"new_practices","WeedManagement"
"496",403729,910163,"new_practices","None"
"497",477567,173785,"new_practices","None"
"498",333352,651408,"new_practices","None"
"499",517538,832553,"new_practices","None"
"500",156151,674373,"new_practices","None"
"501",630961,512944,"new_practices","None"
"502",955663,424298,"new_practices","None"
"503",807344,323625,"new_practices","None"
"504",814914,325041,"new_practices","None"
"505",324238,589085,"new_practices","None"
"506",930618,237514,"new_practices","None"
"507",338958,254365,"new_practices","NutrientManagement CropEstablishment VarietyReplacement"
"508",797512,983374,"new_practices","IrrigationManagement"
"509",902684,484594,"new_practices","None"
"510",101740,637353,"new_practices","None"
"511",559607,672543,"new_practices","None"
"512",579666,164206,"new_practices","None"
"513",740557,734161,"new_practices","None"
"514",505204,425134,"new_practices","None"
"515",972036,568903,"new_practices","None"
"516",744548,962777,"new_practices","IrrigationManagement"
"517",103219,554980,"new_practices","NutrientManagement IrrigationManagement WeedManagement"
"518",760116,804260,"new_practices","NutrientManagement IrrigationManagement"
"519",206289,989821,"new_practices","None"
"520",523455,341520,"new_practices","None"
"521",283029,838979,"new_practices","None"
"522",263755,151338,"new_practices","NutrientManagement"
"523",776429,385576,"new_practices","None"
"524",173330,531700,"new_practices","VarietyReplacement"
"525",905396,317402,"new_practices","WeedManagement"
"526",189525,675173,"new_practices","None"
"527",479865,435032,"new_practices","None"
"528",326067,310666,"new_practices","None"
"529",296825,274097,"new_practices","None"
"530",973406,537863,"new_practices","None"
"531",371578,719012,"new_practices","None"
"532",384175,932203,"new_practices","None"
"533",551762,994986,"new_practices","None"
"534",618018,203264,"new_practices","None"
"535",798094,541361,"new_practices","NutrientManagement"
"536",480053,113246,"new_practices","NutrientManagement VarietyReplacement"
"537",211089,579643,"new_practices","NutrientManagement VarietyReplacement"
"538",830470,553882,"new_practices","VarietyReplacement"
"539",863951,306612,"new_practices","NutrientManagement VarietyReplacement"
"540",616260,313493,"new_practices","NutrientManagement"
"541",704608,158258,"new_practices","None"
"542",703002,422341,"new_practices","None"
"543",509269,153253,"new_practices","NutrientManagement"
"544",666188,189458,"new_practices","VarietyReplacement"
"545",421293,442679,"new_practices","NutrientManagement"
"546",333690,583923,"new_practices","NutrientManagement"
"547",362402,679552,"new_practices","NutrientManagement"
"548",735082,941480,"new_practices","VarietyReplacement"
"549",137642,526520,"new_practices","VarietyReplacement"
"550",686393,756098,"new_practices","VarietyReplacement"
"551",815581,621615,"new_practices","None"
"552",721230,881832,"new_practices","None"
"553",243198,124849,"new_practices","None"
"554",548714,865908,"new_practices","VarietyReplacement"
"555",970476,615842,"new_practices","None"
"556",498804,615906,"new_practices","None"
"557",411015,236453,"new_practices","VarietyReplacement"
"558",389247,582777,"new_practices","None"
"559",569682,421353,"new_practices","VarietyReplacement"
"560",245751,990103,"new_practices","None"
"561",251725,148537,"new_practices","NutrientManagement CropEstablishment VarietyReplacement"
"562",358290,306477,"new_practices","None"
"563",489171,743959,"new_practices","None"
"564",180306,715695,"new_practices","NutrientManagement VarietyReplacement"
"565",467834,707092,"new_practices","None"
"566",718396,350678,"new_practices","NutrientManagement"
"567",130978,640853,"new_practices","None"
"568",931789,776478,"new_practices","None"
"569",979205,959252,"new_practices","VarietyReplacement"
"570",119497,453768,"new_practices","None"
"571",797729,133485,"new_practices","None"
"572",522457,560204,"new_practices","None"
"573",831260,173182,"new_practices","NutrientManagement"
"574",781505,550508,"new_practices","None"
"575",407039,828022,"new_practices","None"
"576",326072,520416,"new_practices","None"
"577",408351,341683,"new_practices","VarietyReplacement"
"578",882902,769723,"new_practices","None"
"579",899385,578957,"new_practices","None"
"580",323512,531290,"new_practices","None"
"581",709657,385939,"new_practices","VarietyReplacement"
"582",281060,696585,"new_practices","VarietyReplacement"
"583",771469,848769,"new_practices","None"
"584",102934,352532,"new_practices","WeedManagement"
"585",399037,770829,"new_practices","None"
"586",555531,332542,"new_practices","VarietyReplacement"
"587",719085,131304,"new_practices","None"
"588",377666,595816,"new_practices","VarietyReplacement"
"589",810590,716933,"new_practices","VarietyReplacement"
"590",601257,205025,"new_practices","None"
"591",296270,712979,"new_practices","None"
"592",941733,517110,"new_practices","None"
"593",375763,990050,"new_practices","None"
"594",802915,962204,"new_practices","None"
"595",814663,504399,"new_practices","None"
"596",458516,472619,"new_practices","None"
"597",109605,857131,"new_practices","None"
"598",775591,158215,"new_practices","VarietyReplacement"
"599",467178,609249,"new_practices","VarietyReplacement"
"600",190057,190306,"new_practices","None"
"601",330904,540643,"new_practices","VarietyReplacement"
"602",852161,437801,"new_practices","None"
"603",110272,763898,"new_practices","None"
"604",580015,390203,"new_practices","None"
"605",841264,677170,"new_practices","VarietyReplacement"
"606",877353,130970,"new_practices","VarietyReplacement"
"607",263990,610915,"new_practices","None"
"608",152483,375832,"new_practices","None"
"609",582179,125758,"new_practices","None"
"610",326355,696270,"new_practices","None"
"611",498483,121096,"new_practices","None"
"612",213841,267148,"new_practices","None"
"613",395580,457095,"new_practices","None"
"614",652734,859942,"new_practices","None"
"615",192866,802939,"new_practices","None"
"616",179153,366141,"new_practices","NutrientManagement"
"617",655730,316486,"new_practices","None"
"618",432758,841928,"new_practices","None"
"619",658714,258821,"new_practices","None"
"620",991564,588135,"new_practices","VarietyReplacement"
"621",402822,152179,"new_practices","None"
"622",655445,267134,"new_practices","None"
"623",860128,680493,"new_practices","VarietyReplacement"
"624",606653,845449,"new_practices","VarietyReplacement"
"625",159557,208418,"new_practices","None"
"626",304337,303571,"new_practices","None"
"627",450144,489707,"new_practices","None"
